ID,Name,Level,Subject,SubjID,Date,Attendance,Score
S0125,Jeremy Larry Cook,Sophomore,Biology,BIO101,10/5/2023,Absent,58
S0219,Sheena Martin Fields,Sophomore,English,ENG101,11/12/2023,Absent,94
S0376,Christopher Daniel Jones,Junior,Math,MATH101,8/29/2023,Present,85
S0827,Melissa Eric Herring,Senior,Chemistry,CHEM101,7/27/2023,Excused,61
S1355,Jason Timothy Bartlett,Senior,Biology,BIO101,7/14/2023,Absent,85
S1230,Sheila Joshua Barnes,Sophomore,Chemistry,CHEM101,1/14/2023,Excused,85
S1739,Kimberly Maxwell Williams,Junior,Physics,PHYS101,7/16/2023,Absent,68
S1170,Julie Ronald Sanders,Junior,English,ENG101,12/23/2023,Late,74
S0580,Michael Haley Montgomery,Freshman,Math,MATH101,11/16/2023,Present,60
S1443,Desiree Karen Coleman,Freshman,Biology,BIO101,10/6/2023,Absent,72
S0872,Matthew Jeffrey Terrell,Freshman,English,ENG101,1/17/2023,Late,88
S0981,Michael Ann Ellis,Freshman,Biology,BIO101,5/6/2023,Late,91
S1997,Richard Steven Gonzalez,Sophomore,English,ENG101,7/10/2023,Absent,83
S1334,Brittany Robert Todd,Freshman,Biology,BIO101,8/4/2023,Present,87
S1123,Kevin Lisa Miller,Sophomore,Biology,BIO101,3/26/2023,Absent,78
S0546,Deanna Sharon Chapman,Senior,Chemistry,CHEM101,1/26/2023,Late,91
S0423,Andrew Carrie Wagner,Senior,Chemistry,CHEM101,8/12/2023,Excused,88
S1356,James Ashley Smith,Sophomore,Physics,PHYS101,12/3/2023,Present,96
S0068,Chad John Burgess,Freshman,Math,MATH101,10/2/2023,Absent,75
S1089,Donald Edward Fernandez,Freshman,Physics,PHYS101,5/7/2023,Excused,95
S0537,Laura Laura Alexander,Freshman,Physics,PHYS101,4/8/2023,Excused,53
S1420,Gary Benjamin Mcclure,Sophomore,English,ENG101,9/12/2023,Present,53
S0019,John Hannah Lopez,Freshman,Math,MATH101,2/23/2023,Excused,65
S0830,Charles Penny Sharp,Senior,Physics,PHYS101,3/8/2023,Present,69
S0240,Taylor Andrew Hayes,Sophomore,Chemistry,CHEM101,10/21/2023,Present,85
S0815,Samantha Tracy Scott,Freshman,Math,MATH101,10/6/2023,Late,56
S0271,Bruce Jason Thompson,Freshman,English,ENG101,1/24/2023,Absent,91
S1400,Lori Micheal Miller,Freshman,English,ENG101,5/6/2023,Late,76
S0370,James Mary Johnson,Senior,Biology,BIO101,8/11/2023,Absent,58
S0071,Matthew Julia Wallace,Freshman,Physics,PHYS101,9/30/2023,Late,94
S1449,Carla Amy Thompson,Senior,Chemistry,CHEM101,8/19/2023,Absent,82
S1499,William Kayla Russell,Senior,Chemistry,CHEM101,11/11/2023,Present,63
S0849,Dominique Ashley Jones,Freshman,Biology,BIO101,4/9/2023,Late,60
S0488,Julia Jonathon Lopez,Freshman,Math,MATH101,11/26/2023,Present,60
S1253,Maria Victoria Livingston,Junior,English,ENG101,2/11/2023,Excused,51
S0362,Autumn Edward Liu,Freshman,English,ENG101,11/21/2023,Absent,80
S1575,Lisa Kimberly Carrillo,Senior,Chemistry,CHEM101,6/20/2023,Excused,92
S1411,Vincent Lindsey Moody,Sophomore,Chemistry,CHEM101,9/10/2023,Late,70
S0061,Robert Bryce Guerra,Freshman,Math,MATH101,2/2/2023,Absent,59
S0895,David Holly Frank,Sophomore,Math,MATH101,11/27/2023,Late,54
S1207,Brittany Abigail Graham,Sophomore,Physics,PHYS101,4/17/2023,Excused,70
S0368,Joshua Michael Suarez,Senior,Math,MATH101,7/9/2023,Excused,67
S0885,Bonnie Dennis Carlson,Sophomore,Physics,PHYS101,10/27/2023,Late,56
S1091,Donald Edwin Phillips,Freshman,Chemistry,CHEM101,9/22/2023,Absent,97
S0850,Louis Melanie Mccarthy,Junior,Biology,BIO101,1/29/2023,Excused,57
S1683,Vincent Julie Maxwell,Sophomore,Biology,BIO101,2/2/2023,Absent,54
S1395,Bradley Jonathon Roberts,Junior,Chemistry,CHEM101,1/26/2023,Absent,74
S0349,Helen Brandon Walls,Sophomore,Chemistry,CHEM101,1/30/2023,Absent,87
S1066,Michelle Jeffrey Lopez,Sophomore,Math,MATH101,3/9/2023,Late,69
S1868,Richard James Bush,Freshman,Chemistry,CHEM101,4/11/2023,Excused,53
S0925,Gabriel Stephen Taylor,Junior,Math,MATH101,7/31/2023,Present,92
S0842,David Cindy Morton,Senior,English,ENG101,12/25/2023,Absent,50
S1490,Jesus Devin Johnson,Senior,Math,MATH101,2/4/2023,Excused,86
S0253,Deborah Jeanette Rivera,Senior,Chemistry,CHEM101,1/19/2023,Late,98
S0264,Vincent Taylor Diaz,Sophomore,Chemistry,CHEM101,12/17/2023,Absent,76
S0292,Ashley Cynthia Parker,Senior,English,ENG101,10/9/2023,Late,68
S1190,Michael David Beltran,Junior,Chemistry,CHEM101,9/9/2023,Late,94
S1553,Kathryn Edward Stewart,Sophomore,English,ENG101,8/23/2023,Late,90
S0413,Keith Susan Coleman,Junior,Math,MATH101,10/20/2023,Absent,97
S0880,David Christopher Fowler,Sophomore,Math,MATH101,5/30/2023,Absent,95
S1959,Colin Angelica Johnson,Freshman,Chemistry,CHEM101,5/31/2023,Late,88
S0537,Laura Laura Alexander,Freshman,English,ENG101,8/5/2023,Absent,74
S1860,Tyler Heather Johnson,Sophomore,Chemistry,CHEM101,7/12/2023,Present,65
S0479,Chad Hayley Foley,Junior,Math,MATH101,5/26/2023,Absent,69
S1862,Jonathan Jesus Rojas,Junior,English,ENG101,6/24/2023,Present,86
S1478,Kelsey Thomas Farmer,Senior,Physics,PHYS101,8/17/2023,Excused,81
S1673,Helen Joshua Meyer,Junior,Physics,PHYS101,7/6/2023,Present,85
S0566,Matthew Roger Martinez,Freshman,Biology,BIO101,12/25/2023,Absent,50
S0797,Kristen Johnny Scott,Junior,Biology,BIO101,1/30/2023,Excused,95
S0491,Linda Lisa Adkins,Freshman,Physics,PHYS101,6/8/2023,Excused,80
S1984,Chad Allen Pratt,Freshman,English,ENG101,5/23/2023,Excused,75
S0165,Gabriel Suzanne Thompson,Senior,English,ENG101,4/23/2023,Absent,75
S0312,Antonio Alexandra Watson,Junior,Math,MATH101,3/27/2023,Absent,94
S0507,Ronnie Nicole Steele,Senior,Chemistry,CHEM101,11/22/2023,Present,70
S1361,James Patricia Lynch,Senior,Chemistry,CHEM101,5/5/2023,Present,60
S0365,Mark Nancy Haney,Sophomore,Chemistry,CHEM101,9/24/2023,Present,50
S0578,Susan David Brown,Senior,Biology,BIO101,5/28/2023,Present,71
S1036,Meredith Carrie Brown,Senior,English,ENG101,4/23/2023,Absent,75
S1057,Maria Amy Hernandez,Junior,Physics,PHYS101,2/24/2023,Present,92
S1463,Joshua Shannon Jordan,Junior,Biology,BIO101,10/17/2023,Excused,99
S0811,Nancy Michael Miller,Senior,English,ENG101,7/23/2023,Present,66
S0151,Caitlyn Meagan Williamson,Junior,English,ENG101,4/20/2023,Absent,58
S1373,David Amy Bradford,Sophomore,Physics,PHYS101,5/26/2023,Late,84
S0888,Shannon Patrick Baker,Junior,Physics,PHYS101,12/14/2023,Late,85
S0385,Kristi Andrew Johnson,Junior,Chemistry,CHEM101,8/22/2023,Present,71
S0683,Tyler Yesenia Wright,Freshman,English,ENG101,7/2/2023,Excused,71
S0276,Susan Kayla Cruz,Sophomore,Chemistry,CHEM101,10/18/2023,Present,92
S0487,Maria Megan Simmons,Junior,English,ENG101,1/22/2023,Present,88
S0265,Willie Brittany Johnston,Sophomore,Chemistry,CHEM101,11/16/2023,Absent,72
S1633,Shelly Michael Spears,Freshman,Biology,BIO101,8/29/2023,Excused,51
S0399,Richard Joseph Gonzalez,Senior,Physics,PHYS101,3/25/2023,Late,54
S0368,Joshua Michael Suarez,Senior,Math,MATH101,2/17/2023,Late,69
S0562,Dawn Cynthia Gomez,Junior,Math,MATH101,8/12/2023,Present,95
S1205,Calvin Sheila Cuevas,Junior,Physics,PHYS101,9/26/2023,Absent,77
S1345,Lauren Stephen Newman,Sophomore,Biology,BIO101,6/7/2023,Present,59
S1894,Alfred Hailey Dean,Freshman,English,ENG101,1/17/2023,Excused,77
S0194,Kayla Robert Vaughan,Senior,Biology,BIO101,2/3/2023,Excused,92
S0852,Tyler Kimberly Davis,Freshman,Physics,PHYS101,4/6/2023,Present,58
S0198,David Andrea Clark,Freshman,Biology,BIO101,3/9/2023,Late,51
S0104,Bradley Alice Wilson,Sophomore,English,ENG101,9/10/2023,Late,63
S1653,Robert Carol Tucker,Freshman,Chemistry,CHEM101,9/7/2023,Late,72
S0836,Maria Theresa Richardson,Junior,Chemistry,CHEM101,5/3/2023,Present,80
S1215,Melissa Mark Fuller,Freshman,Biology,BIO101,12/21/2023,Excused,92
S0524,Bruce Monica Miller,Senior,Biology,BIO101,9/9/2023,Absent,76
S1181,Paula Jennifer Nash,Sophomore,Math,MATH101,1/30/2023,,55
S1800,Carolyn Richard Mcintyre,Freshman,Biology,BIO101,12/30/2023,Absent,54
S0871,Andrew Jose Acosta,Freshman,English,ENG101,12/2/2023,Absent,98
S0850,Louis Melanie Mccarthy,Junior,Physics,PHYS101,5/20/2023,Absent,59
S1499,William Kayla Russell,Senior,Biology,BIO101,11/2/2023,Late,73
S1260,Derek Tracie Miller,Senior,Biology,BIO101,11/8/2023,Late,84
S0754,Andrea Nicholas Mitchell,Freshman,Chemistry,CHEM101,12/6/2023,Excused,63
S1081,Hannah Shannon Roberts,Junior,Biology,BIO101,4/8/2023,Absent,63
S0597,Jennifer Rebecca Strong,Senior,Chemistry,CHEM101,7/29/2023,Present,97
S0161,Caleb Jamie Larsen,Sophomore,English,ENG101,11/12/2023,Excused,78
S0756,Robin Brian Henry,Sophomore,English,ENG101,5/25/2023,Present,66
S1236,Kelsey Leonard Brown,Senior,Chemistry,CHEM101,6/6/2023,Absent,76
S0816,Alexander Matthew Mcdonald,Junior,Physics,PHYS101,3/18/2023,Late,93
S1100,Nicole Miguel Conway,Junior,Biology,BIO101,2/6/2023,Excused,76
S1005,Mary Scott Russell,Freshman,Math,MATH101,4/16/2023,Excused,64
S0123,Jessica Jon Davis,Sophomore,Biology,BIO101,1/16/2023,Excused,76
S0714,John Nicole Gonzalez,Senior,Biology,BIO101,9/18/2023,Present,88
S1451,Leah Karen Martin,Sophomore,Biology,BIO101,12/3/2023,Late,89
S0530,Rebecca Denise Church,Junior,English,ENG101,1/13/2023,Excused,90
S1811,Brett Vicki Dixon,Junior,English,ENG101,7/14/2023,Absent,67
S0328,Philip Mark Nguyen,Sophomore,Biology,BIO101,9/11/2023,Late,85
S0014,James Michael Johnson,Senior,Math,MATH101,12/21/2023,Late,63
S1013,Jeremy Kathleen Welch,Freshman,English,ENG101,9/9/2023,Excused,90
S1822,Sean Shawn Herman,Junior,Biology,BIO101,3/15/2023,Excused,90
S0870,Danielle Amber Kelley,Junior,Math,MATH101,9/17/2023,Late,53
S1539,Brenda Anna Sanchez,Sophomore,Math,MATH101,7/18/2023,Late,66
S1004,Edward Tammy Sparks,Freshman,Chemistry,CHEM101,2/14/2023,Absent,59
S0063,Lori Mark Sanders,Freshman,Math,MATH101,2/20/2023,,70
S1619,Lisa Tamara Armstrong,Senior,Chemistry,CHEM101,7/4/2023,Absent,93
S1773,Steven Vincent Moore,Senior,Biology,BIO101,5/21/2023,Present,94
S1957,Jody Cheryl Mccall,Freshman,Biology,BIO101,4/6/2023,Present,60
S0785,Cheryl Kirsten Shaw,Senior,Math,MATH101,6/4/2023,Late,85
S1712,Marie Samantha Abbott,Senior,Chemistry,CHEM101,7/15/2023,Absent,72
S1396,Sandra Melissa Johnson,Junior,Physics,PHYS101,11/10/2023,Excused,69
S0417,Thomas Arthur Huff,Senior,Chemistry,CHEM101,10/19/2023,Excused,81
S1609,William Whitney Mitchell,Sophomore,Math,MATH101,2/7/2023,Present,72
S1619,Lisa Tamara Armstrong,Senior,English,ENG101,7/8/2023,Late,88
S0536,George Amanda Johnson,Senior,Physics,PHYS101,12/30/2023,Late,70
S1159,Derrick Tanner Cortez,Senior,Math,MATH101,5/25/2023,Late,56
S0228,Gregory Anna Mccarty,Freshman,Chemistry,CHEM101,1/4/2023,Absent,57
S0374,Bruce Amber Cannon,Sophomore,Physics,PHYS101,1/30/2023,Excused,75
S0745,Todd Bridget Roach,Senior,Biology,BIO101,6/25/2023,Present,98
S0466,Jacqueline Arthur Rodriguez,Senior,Chemistry,CHEM101,2/1/2023,Late,55
S1539,Brenda Anna Sanchez,Sophomore,Physics,PHYS101,9/15/2023,Excused,85
S0302,Patty Christopher Adams,Freshman,English,ENG101,1/13/2023,Absent,98
S1747,Melissa Martha Chung,Junior,Chemistry,CHEM101,5/7/2023,Absent,70
S0088,Philip Nicole Browning,Junior,English,ENG101,8/17/2023,Late,68
S1061,Nicholas Christina Martinez,Sophomore,Chemistry,CHEM101,3/30/2023,Excused,95
S1118,Michael Daniel Butler,Senior,Chemistry,CHEM101,2/1/2023,Excused,58
S1084,Robert Angela Rios,Senior,Physics,PHYS101,6/28/2023,Late,52
S0161,Caleb Jamie Larsen,Sophomore,Chemistry,CHEM101,10/9/2023,Present,98
S1575,Lisa Kimberly Carrillo,Senior,Chemistry,CHEM101,3/1/2023,Excused,75
S0375,Shawn Richard Estes,Junior,Chemistry,CHEM101,5/14/2023,Absent,92
S1981,Omar Evan Valenzuela,Freshman,Biology,BIO101,6/8/2023,Late,57
S0400,Ray Mark Hawkins,Senior,Math,MATH101,1/13/2023,Excused,96
S1779,Kenneth Michael Anderson,Junior,Biology,BIO101,10/24/2023,Present,91
S0450,James Benjamin Murphy,Freshman,English,ENG101,6/16/2023,Absent,92
S1561,Jennifer Jonathan Ho,Senior,Physics,PHYS101,12/24/2023,Absent,84
S1795,Shawn Danielle Lopez,Junior,Chemistry,CHEM101,4/14/2023,Excused,92
S1957,Jody Cheryl Mccall,Freshman,Biology,BIO101,5/13/2023,Excused,97
S0078,Beverly Michael Marshall,Sophomore,English,ENG101,3/15/2023,Late,73
S1799,Jean Victoria Kim,Sophomore,Math,MATH101,7/29/2023,Late,70
S0433,Christopher Kristina Thompson,Sophomore,Chemistry,CHEM101,4/15/2023,Absent,98
S0780,Timothy David Howard,Sophomore,Physics,PHYS101,8/9/2023,Excused,62
S1013,Jeremy Kathleen Welch,Freshman,Biology,BIO101,7/27/2023,Present,70
S0743,Joshua Carl White,Freshman,English,ENG101,2/13/2023,Absent,63
S1837,Kristine Michelle Lee,Senior,Chemistry,CHEM101,4/28/2023,Absent,92
S0569,Gregory Tina Moreno,Freshman,Chemistry,CHEM101,1/4/2023,Absent,60
S1798,Drew Sheena Erickson,Junior,Biology,BIO101,8/15/2023,Late,64
S0506,Kelly Ryan Mcmillan,Senior,Physics,PHYS101,4/30/2023,Absent,59
S1754,Joshua Patricia Morris,Sophomore,Math,MATH101,11/24/2023,Absent,68
S0512,Judy Christopher Frazier,Senior,English,ENG101,11/10/2023,Excused,
S0873,Carla Lori Hoffman,Freshman,Biology,BIO101,3/6/2023,Present,84
S1364,Kyle Kevin Davis,Freshman,Chemistry,CHEM101,2/25/2023,Late,78
S1132,Thomas Michael Whitehead,Senior,Chemistry,CHEM101,12/1/2023,Excused,99
S0455,Raymond Lauren Smith,Junior,English,ENG101,4/24/2023,Late,50
S1063,Melissa Ryan Williams,Freshman,Chemistry,CHEM101,6/7/2023,Absent,61
S1961,Amy Joshua Wilson,Freshman,English,ENG101,11/13/2023,Excused,51
S1751,Brian John Galvan,Junior,Chemistry,CHEM101,8/17/2023,Absent,55
S0683,Tyler Yesenia Wright,Freshman,Chemistry,CHEM101,4/16/2023,Present,90
S0409,Jonathan Anthony Collins,Sophomore,Math,MATH101,9/22/2023,Late,67
S1272,William Jennifer Cantrell,Freshman,Chemistry,CHEM101,11/26/2023,Absent,59
S0547,Linda Stephanie Little,Freshman,English,ENG101,5/10/2023,Excused,97
S1221,Megan Toni Smith,Junior,Chemistry,CHEM101,2/17/2023,Late,64
S0866,Mike Ronald Kennedy,Sophomore,Biology,BIO101,10/7/2023,Late,64
S0502,Sarah Chad Hess,Sophomore,English,ENG101,5/29/2023,Absent,58
S0531,Mary Jeremy Cobb,Senior,Biology,BIO101,10/15/2023,Present,51
S0627,Jeffrey Randy Ayala,Freshman,Biology,BIO101,6/27/2023,Excused,74
S0746,Megan Alex Little,Senior,Chemistry,CHEM101,12/20/2023,Present,97
S1736,Melissa Craig Wilson,Sophomore,Chemistry,CHEM101,3/14/2023,Present,50
S1530,Philip Rick Scott,Sophomore,Chemistry,CHEM101,7/2/2023,Late,78
S1413,Brenda Jennifer Smith,Sophomore,Chemistry,CHEM101,1/9/2023,Excused,74
S1208,Kenneth Bradley Myers,Senior,Math,MATH101,3/16/2023,Present,79
S1883,Sherry Collin Silva,Sophomore,English,ENG101,10/24/2023,Late,66
S1925,Whitney Amy Mann,Sophomore,Biology,BIO101,12/14/2023,Present,96
S0440,Anthony Larry Adams,Freshman,Math,MATH101,2/16/2023,Present,60
S1912,Christopher Sheena Campbell,Sophomore,Math,MATH101,10/1/2023,Absent,93
S0120,Alexis Lauren Schultz,Senior,Physics,PHYS101,12/27/2023,Excused,94
S0232,Douglas Eric Garcia,Senior,Physics,PHYS101,8/16/2023,Present,93
S0289,Maria Alexa Castro,Senior,Chemistry,CHEM101,12/10/2023,Present,94
S1561,Jennifer Jonathan Ho,Senior,English,ENG101,12/2/2023,Present,91
S0429,John Jay Stafford,Junior,Math,MATH101,8/17/2023,Absent,91
S1143,Catherine Maria Rivas,Senior,Physics,PHYS101,4/4/2023,Present,89
S0642,Samantha Chad Gregory,Sophomore,Physics,PHYS101,3/8/2023,Absent,93
S1078,Daniel Charles Myers,Sophomore,English,ENG101,12/7/2023,Present,58
S1359,Rebecca James Davis,Freshman,Chemistry,CHEM101,8/11/2023,Late,99
S0042,Emily Sophia Hobbs,Sophomore,Chemistry,CHEM101,1/27/2023,Absent,98
S1906,Larry Anthony Martin,Freshman,English,ENG101,8/1/2023,Late,73
S1798,Drew Sheena Erickson,Junior,Chemistry,CHEM101,6/26/2023,Excused,83
S1064,Tom Amy Green,Freshman,Physics,PHYS101,8/26/2023,Late,93
S1664,Aaron Ashley Davis,Sophomore,Math,MATH101,8/13/2023,Late,59
S1210,Antonio Daniel Dixon,Senior,Math,MATH101,7/20/2023,Absent,64
S0449,Jaime Walter Clayton,Freshman,Biology,BIO101,3/13/2023,Late,89
S1224,Samantha Kimberly White,Junior,Math,MATH101,11/26/2023,Present,55
S0246,Christopher Monica Edwards,Freshman,English,ENG101,3/20/2023,Present,77
S1781,Ricardo Nancy Morrison,Junior,Math,MATH101,11/3/2023,Late,93
S1923,Julie Jenna Carson,Senior,Chemistry,CHEM101,7/16/2023,Present,82
S1574,Corey Randy Murphy,Senior,Chemistry,CHEM101,11/25/2023,Excused,59
S1802,Nathan Angela Brooks,Junior,English,ENG101,2/26/2023,Absent,95
S1334,Brittany Robert Todd,Freshman,Math,MATH101,8/20/2023,Excused,84
S0174,Richard Kristopher Baker,Sophomore,Math,MATH101,1/3/2023,,57
S0832,Michael Katherine Ryan,Sophomore,English,ENG101,9/30/2023,Excused,62
S1135,Rhonda Anthony Myers,Junior,Physics,PHYS101,5/8/2023,Present,51
S1309,Richard Daniel Silva,Senior,Biology,BIO101,5/17/2023,Present,78
S1320,Kayla Michael Branch,Freshman,English,ENG101,8/18/2023,Absent,50
S0088,Philip Nicole Browning,Junior,Math,MATH101,9/21/2023,Excused,94
S1228,Anthony Becky Martin,Senior,Math,MATH101,2/10/2023,Excused,52
S1356,James Ashley Smith,Sophomore,English,ENG101,3/7/2023,Present,95
S1638,Eric Ryan Mora,Senior,Chemistry,CHEM101,1/8/2023,Present,96
S1465,Patricia Krystal Harper,Sophomore,Biology,BIO101,8/19/2023,Present,61
S1270,Lisa Alexis Lam,Sophomore,Chemistry,CHEM101,5/16/2023,Absent,84
S0050,Doris Kristina Miller,Sophomore,English,ENG101,1/4/2023,Excused,55
S0308,Chelsea Nicole Matthews,Freshman,Biology,BIO101,3/15/2023,Present,99
S0834,Susan Andrew Landry,Senior,Chemistry,CHEM101,6/21/2023,Excused,90
S1389,Katherine Brent Bauer,Freshman,Physics,PHYS101,8/20/2023,Present,96
S0116,Kimberly Aaron Moses,Junior,Chemistry,CHEM101,5/1/2023,Present,81
S1942,Eileen Michael Chandler,Freshman,Chemistry,CHEM101,12/26/2023,Excused,69
S0962,Linda Gregory Robinson,Senior,Chemistry,CHEM101,1/2/2023,Excused,64
S1596,Ann Dawn Lucas,Sophomore,Biology,BIO101,12/9/2023,Excused,72
S0249,Philip Margaret Cunningham,Freshman,Physics,PHYS101,6/23/2023,Present,55
S0316,Kevin Mary Rios,Senior,Math,MATH101,11/26/2023,Late,71
S1228,Anthony Becky Martin,Senior,Chemistry,CHEM101,12/13/2023,Present,63
S0348,Ryan Rebekah Mendoza,Senior,Biology,BIO101,4/26/2023,Late,66
S1107,Marissa Frank Wilson,Sophomore,Biology,BIO101,6/21/2023,Absent,74
S0720,David Ashlee Brown,Sophomore,Biology,BIO101,5/7/2023,Absent,94
S1161,David Alexis Barrett,Senior,Biology,BIO101,11/1/2023,Absent,98
S0192,Steven Mark Kent,Junior,Physics,PHYS101,11/19/2023,,61
S0811,Nancy Michael Miller,Senior,Physics,PHYS101,4/16/2023,Absent,58
S1953,Cole Calvin Fernandez,Junior,Chemistry,CHEM101,12/4/2023,Excused,88
S1454,Aaron Scott Strong,Freshman,Math,MATH101,11/9/2023,Present,89
S0778,Denise Janice Wallace,Sophomore,Chemistry,CHEM101,10/18/2023,Late,
S0908,Kent Jason Castro,Senior,Biology,BIO101,2/21/2023,Excused,57
S1733,Mary Katherine Murray,Senior,Math,MATH101,7/16/2023,Absent,87
S1665,Alexander Jennifer Finley,Sophomore,Chemistry,CHEM101,3/10/2023,Present,92
S1400,Lori Micheal Miller,Freshman,Physics,PHYS101,6/21/2023,,89
S1297,Rebecca David Mathews,Junior,Chemistry,CHEM101,6/26/2023,Excused,85
S1492,Emily Jermaine Rodriguez,Senior,Physics,PHYS101,9/16/2023,Absent,75
S0647,Elizabeth Richard Dunn,Senior,Chemistry,CHEM101,9/5/2023,Absent,55
S0343,Curtis Amy Thornton,Sophomore,Math,MATH101,6/9/2023,Excused,58
S0990,James Richard Torres,Senior,Biology,BIO101,5/1/2023,Absent,88
S0400,Ray Mark Hawkins,Senior,English,ENG101,6/16/2023,Excused,95
S1001,Melissa Mary Bennett,Sophomore,Math,MATH101,7/2/2023,Present,78
S1261,David Justin Bradley,Senior,English,ENG101,8/8/2023,Present,77
S0431,Michael Craig Hale,Sophomore,Biology,BIO101,12/15/2023,Excused,91
S1955,Daniel Tracy Gross,Senior,Physics,PHYS101,5/14/2023,Absent,90
S1686,Joshua Amanda Smith,Sophomore,English,ENG101,8/23/2023,Absent,79
S1846,Michael Yvonne Young,Sophomore,Math,MATH101,8/18/2023,Excused,67
S1603,Philip Jamie Bowen,Sophomore,Chemistry,CHEM101,8/23/2023,Excused,93
S1429,Jesus John Clark,Senior,Physics,PHYS101,11/14/2023,Late,96
S0396,Stephen Ryan Andrews,Sophomore,Chemistry,CHEM101,1/28/2023,Excused,93
S1854,Brandon Courtney Jarvis,Freshman,Biology,BIO101,7/24/2023,Absent,99
S0947,Terri Tammy Williams,Freshman,Physics,PHYS101,2/14/2023,Absent,57
S0092,Briana Rebecca Holmes,Sophomore,Physics,PHYS101,9/24/2023,Present,91
S1362,Samuel Jeffrey Choi,Freshman,Math,MATH101,6/13/2023,Present,100
S0572,Cody Melissa Diaz,Freshman,Math,MATH101,6/21/2023,Late,98
S1567,Tina Susan Stuart,Junior,English,ENG101,6/22/2023,Excused,80
S0383,Laura Paul Hardy,Junior,Math,MATH101,4/28/2023,Late,60
S0602,Chad Daniel Wood,Junior,Physics,PHYS101,11/9/2023,Late,59
S0943,William Tabitha Case,Sophomore,Chemistry,CHEM101,9/1/2023,Present,61
S0494,Mark Donna Mahoney,Senior,Math,MATH101,1/20/2023,Present,80
S0906,Jose Victor Coleman,Senior,Chemistry,CHEM101,11/18/2023,Absent,62
S0163,Sherri Christopher Mack,Senior,Biology,BIO101,1/22/2023,Present,81
S0640,Allen Kyle Haley,Senior,English,ENG101,3/12/2023,Excused,88
S1586,Kevin David Rodgers,Freshman,Biology,BIO101,8/30/2023,Late,83
S1187,Michael Matthew Brown,Sophomore,Physics,PHYS101,8/15/2023,Absent,75
S1901,Sarah Joseph Gonzalez,Senior,Math,MATH101,5/18/2023,Absent,85
S0969,Theresa Michael Jackson,Sophomore,Chemistry,CHEM101,2/17/2023,Absent,62
S0886,Kayla Matthew Johnson,Sophomore,Chemistry,CHEM101,3/7/2023,Absent,81
S0259,Alexander Clarence Davis,Sophomore,Biology,BIO101,12/25/2023,Present,93
S1879,Kim Latoya Diaz,Senior,Biology,BIO101,4/26/2023,Excused,98
S1069,Cheryl Jodi James,Sophomore,Biology,BIO101,8/7/2023,Absent,51
S0027,Matthew Christine Shelton,Junior,Physics,PHYS101,4/22/2023,Absent,71
S0530,Rebecca Denise Church,Junior,Physics,PHYS101,10/18/2023,Late,77
S1101,Anita Amanda Nunez,Junior,Chemistry,CHEM101,3/1/2023,Late,76
S0371,Kristen Christopher Johnson,Freshman,Math,MATH101,8/5/2023,Absent,50
S1459,Michael George Mack,Senior,Physics,PHYS101,7/5/2023,Present,92
S0635,Joe Tyler Young,Freshman,English,ENG101,7/15/2023,Late,93
S0124,Audrey Gabriel Rios,Freshman,Biology,BIO101,2/15/2023,Late,56
S0476,Calvin Paul Mason,Junior,Biology,BIO101,12/8/2023,Present,96
S1901,Sarah Joseph Gonzalez,Senior,Chemistry,CHEM101,5/22/2023,Late,57
S1059,Brandon Whitney Reeves,Freshman,Chemistry,CHEM101,3/10/2023,Absent,76
S0374,Bruce Amber Cannon,Sophomore,Biology,BIO101,2/9/2023,Present,58
S0969,Theresa Michael Jackson,Sophomore,Chemistry,CHEM101,12/15/2023,Excused,80
